"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC0700012159.hg.1","PUS7",-0.915345172389108,6.43107740903302,-1.68326067692514,0.114954298926982,0.996929427858641,-4.41930224871418
"TC0400010940.hg.1","SULT1B1",1.45927387766773,6.92640455206786,1.67743620827036,0.116105391396605,0.996929427858641,-4.42116118962813
"TC0200014792.hg.1","COBLL1",1.14860487741109,5.59953445087536,1.67701927079708,0.116188175835297,0.996929427858641,-4.42129416314503
"TC1200011207.hg.1","CPM",1.48087668257481,6.96041808960463,1.67698444819136,0.116195092321356,0.996929427858641,-4.4213052685036
"TC1100013202.hg.1","ORAOV1",-0.887627786161453,4.65283744996856,-1.67017694210678,0.117554126690518,0.996929427858641,-4.42347452383043
"TC1600010987.hg.1","CMIP",0.894648593612573,5.76857125817196,1.67013220477799,0.117563103625615,0.996929427858641,-4.42348876814868
"TC1800006484.hg.1","NDC80",-0.908921235031241,6.53513412924035,-1.66717790281773,0.118157235088262,0.996929427858641,-4.42442907980339
"TC1200012543.hg.1","ANKLE2",-0.996728163243359,7.6226361712787,-1.66566319149125,0.118462868477035,0.996929427858641,-4.42491093388863
"TC1200007594.hg.1","ASIC1",-0.994171515946729,5.75949639446382,-1.66512620419003,0.118571385314432,0.996929427858641,-4.42508171629852
"TC0900007663.hg.1","CEP78",-1.0448624695216,7.88083880836138,-1.66489100770184,0.118618942168101,0.996929427858641,-4.42515651082007
"TC1100011350.hg.1","ALDH3B2",-1.09216230101573,6.50047307083469,-1.66353784325642,0.118892875789022,0.996929427858641,-4.42558674686225
"TC1700008019.hg.1","CCDC103",-0.841748004472628,5.83533601470647,-1.65239314570081,0.121170032402304,0.996929427858641,-4.42912482679592
"TC0300007223.hg.1","KIF15",-0.919099997711897,6.43224521785679,-1.64198233778848,0.123331402420166,0.996929427858641,-4.43242116819981
"TC1300008084.hg.1","ATP11A",-0.908542944066846,7.42807218852588,-1.64125410159911,0.123483835180439,0.996929427858641,-4.43265142658628
"TC2200006607.hg.1","CDC45",-0.914932472281199,6.47755803094791,-1.63151380657646,0.125538416391849,0.996929427858641,-4.43572709197495
"TC0800009444.hg.1","DEFA5",-1.20618636583657,9.5307273878921,-1.63005907567624,0.125847800325506,0.996929427858641,-4.4361857913041
"TC2000007386.hg.1","PLCG1",-0.964712278796653,6.42091199576903,-1.62690163385126,0.126521579543079,0.996929427858641,-4.43718078941542
"TC1500009281.hg.1","DUOX2",1.52262112396155,8.74797588932506,1.6263116878096,0.126647816098261,0.996929427858641,-4.43736660766131
"TC0600010825.hg.1","ADTRP",1.02847642525711,7.54966860708843,1.6261134022484,0.126690269675837,0.996929427858641,-4.43742905625899
"TC1500009148.hg.1","OIP5",-0.889230649350403,6.48481944592379,-1.62507820596987,0.126912108547104,0.996929427858641,-4.43775503151494
"TC0600011635.hg.1","FKBP5",-0.979024712566895,7.90520156046502,-1.62318410670055,0.127318877309854,0.996929427858641,-4.43835124098536
"TC1300006802.hg.1","BRCA2",-0.982761188027704,8.97417487886622,-1.62204159193678,0.127564783763198,0.996929427858641,-4.43871072997825
"TC1700008216.hg.1","KAT7",-0.965881094613496,6.87429750652509,-1.62099567982341,0.127790258117687,0.996929427858641,-4.43903972885199
"TC0300008846.hg.1","DNAJC13",-0.968995890195854,7.03355942532783,-1.6200292569084,0.127998902608761,0.996929427858641,-4.43934364351633
"TC0200010445.hg.1","CASP10",0.866803811249051,6.65115048295526,1.61942615882488,0.128129256758607,0.996929427858641,-4.4395332628874
"TC1000006911.hg.1","TMEM236",1.31728097644639,8.83966997514729,1.61266458355175,0.129598578781965,0.996929427858641,-4.44165709163155
"TC1500006963.hg.1","CASC5",-0.937066611494972,7.60981415273969,-1.61238521014384,0.129659599601576,0.996929427858641,-4.44174476141147
"TC2200008367.hg.1","CHEK2",-1.04239563785207,6.55267057090762,-1.60889080149454,0.130424946348379,0.996929427858641,-4.4428407827871
"TC0100016548.hg.1","ABL2",-0.848945539353882,6.44941379423574,-1.60737784215128,0.130757522204661,0.996929427858641,-4.44331500319943
"TC0100016629.hg.1","RNASEL",0.864279294642778,6.33442287955267,1.60668792006042,0.130909422163759,0.996929427858641,-4.4435311873926
"TC1200011327.hg.1","CSRP2",-1.15383857908683,7.67268642995299,-1.6064835513138,0.130954447172012,0.996929427858641,-4.44359521774208
"TC1200012610.hg.1","SSPN",0.947115029300471,5.36600742962232,1.60397953985222,0.13150719708707,0.996929427858641,-4.44437945662299
"TC2100008251.hg.1","TFF1",1.33423843451373,10.5771554879827,1.60377692308685,0.131552011676798,0.996929427858641,-4.44444289146726
"TC1600009953.hg.1","GDPD3",0.899172037208597,7.38527046623141,1.60342988250772,0.131628800363347,0.996929427858641,-4.44455153410281
"TC0700009487.hg.1","TMEM139",1.0398088113344,8.82777904224395,1.60330364653981,0.131656741815622,0.996929427858641,-4.44459105030321
"TC0100011014.hg.1","RGS13",1.19136466392198,5.2688918664417,1.60102177293494,0.132162700316364,0.996929427858641,-4.4453051207975
"TC1500010407.hg.1","ANPEP",1.94682833992059,10.1672792955359,1.60084221371833,0.132202584853399,0.996929427858641,-4.44536129167665
"TC0600012827.hg.1","WASF1",-1.20789932266109,4.85534246028137,-1.59855992412495,0.132710441504034,0.996929427858641,-4.44607501158667
"TC1000011445.hg.1","MYOF",0.937140093554049,7.26561218922591,1.59375159410062,0.133785891971169,0.996929427858641,-4.44757721056653
"TC0300010411.hg.1","HACL1",-1.04716469341984,8.59851807729143,-1.59257121927146,0.134051042394947,0.996929427858641,-4.44794567291549
"TC0600012839.hg.1","CDK19",-0.98065294606947,8.10181206896261,-1.58985003337376,0.134664030677849,0.996929427858641,-4.4487946491118
"TC0700009230.hg.1","AKR1B10",1.44731442713268,7.32223560682366,1.5867755363559,0.135359504164371,0.996929427858641,-4.44975307682721
"TC1700012440.hg.1","RNFT1",-0.889470331237783,5.37985895090885,-1.58571190774803,0.135600821776474,0.996929427858641,-4.45008445416652
"TC0300008847.hg.1","ACKR4",0.949787174708774,5.7910950574505,1.58008791036483,0.136882950491293,0.996929427858641,-4.45183497503356
"TC1000011025.hg.1","PPP3CB",-0.958911591841498,6.52276790116076,-1.57918186739157,0.137090474869689,0.996929427858641,-4.45211672764529
"TC1400008362.hg.1","TRAF3",-0.873449660912792,6.68059829106904,-1.57805964376512,0.1373478882473,0.996929427858641,-4.45246560498782
"TC0500009012.hg.1","TCERG1",0.827291675865331,5.71989005754658,1.57556978440149,0.137920486926222,0.996929427858641,-4.45323925313989
"TSUnmapped00000354.hg.1","EIF3F",-0.810868474753855,5.22256233362786,-1.57351272120217,0.138395096346915,0.996929427858641,-4.45387800535333
"TC1100006923.hg.1","PDE3B",-0.888201011591996,7.05909041673438,-1.57177058472312,0.138798138641156,0.996929427858641,-4.45441867100356
"TSUnmapped00000661.hg.1","INPP5D",-0.968890066211207,8.01900036625799,-1.56755481814833,0.139777613930048,0.996929427858641,-4.45572588811212
"TC0700009083.hg.1","AHCYL2",1.03601340690724,7.45025422783442,1.56544207553829,0.140270700956276,0.996929427858641,-4.45638039893448
"TC0900007105.hg.1","HRCT1",0.925639876174191,8.56095979829374,1.56435064920073,0.140526008027386,0.996929427858641,-4.45671835535995
"TC1600007112.hg.1","CCP110",-0.849639864249893,6.77665313675614,-1.56410126821998,0.140584399094114,0.996929427858641,-4.45679556011817
"TC1000007878.hg.1","KIF1BP",-0.813263628676014,6.03974606177482,-1.56027372090564,0.14148320144328,0.996929427858641,-4.45797980187491
"TC1600007424.hg.1","ZG16",1.21702994263826,9.20331904979967,1.56003843734237,0.141538611620351,0.996929427858641,-4.45805255482162
"TC0100018210.hg.1","SH3D21",0.95040331763287,7.05046683211348,1.5585466855392,0.141890356329399,0.996929427858641,-4.4585137070643
"TC0800011314.hg.1","UBR5",-0.825338676518956,5.52281163126817,-1.55682942413421,0.142296198571813,0.996929427858641,-4.45904431897371
"TC0100010553.hg.1","C1orf112",-0.859590354411981,6.82608598648969,-1.55484151761222,0.142767239663567,0.996929427858641,-4.459658217433
"TC0200007273.hg.1","RMDN2",0.967160183380956,6.48493409004172,1.55480739369869,0.142775337040962,0.996929427858641,-4.45966875227729
"TC1200009111.hg.1","CCDC64",-0.862949675062167,6.28612997521076,-1.55445069970798,0.142860001607277,0.996929427858641,-4.45977886554901
"TC0500011924.hg.1","ALDH7A1",-0.893209591857717,7.67673806669729,-1.55240854853525,0.143345549780639,0.996929427858641,-4.46040906138833
"TC1200012327.hg.1","SCARB1",-0.907506855506766,8.18050936466066,-1.54974052537818,0.143982027028092,0.996929427858641,-4.46123181438669
"TC0500009749.hg.1","BTNL3",1.22284359283429,7.7821731535721,1.54713700793199,0.144605436491441,0.996929427858641,-4.46203403591054
"TC1900011908.hg.1","PDE4C",1.21566760227426,8.74608341121233,1.54442513981333,0.145257233867698,0.996929427858641,-4.46286896898944
"TC1700007469.hg.1","ATAD5",-0.893553729684379,6.23384043109179,-1.5443456300542,0.145276381721408,0.996929427858641,-4.46289343813003
"TC2200006935.hg.1","ADRBK2",-0.777974867131122,4.05977577871025,-1.54267478509085,0.145679258507093,0.996929427858641,-4.4634075033488
"TC0X00008881.hg.1","SPRY3",0.804516498250186,5.2984631014233,1.53842201409164,0.146708985351725,0.996929427858641,-4.46471475527018
"TC0Y00006855.hg.1","SPRY3",0.804516498250186,5.2984631014233,1.53842201409164,0.146708985351725,0.996929427858641,-4.46471475527018
"TC0800011646.hg.1","HAS2",-1.02434295671254,5.37774309820479,-1.52796615215813,0.149267009438844,0.996929427858641,-4.46792144376416
"TC0200013780.hg.1","ST6GAL2",0.869356266005183,4.35049273060594,1.52488734331337,0.150027415693788,0.996929427858641,-4.46886367558958
"TC0200011991.hg.1","ADCY3",-0.983433566620326,7.29063646472757,-1.5242397400922,0.150187778614814,0.996929427858641,-4.4690617498284
"TC1400008919.hg.1","CFL2",-0.776087501141063,4.05463777809407,-1.5239217467287,0.15026657498824,0.996929427858641,-4.46915899555816
"TC0500009411.hg.1","RANBP17",-0.845066542589898,7.01715365672526,-1.52351422080882,0.150367608090015,0.996929427858641,-4.46928360693724
"TC0900010920.hg.1","AAED1",-0.836085443000493,6.05629543651378,-1.52117760666194,0.150948009405566,0.996929427858641,-4.46999777419252
"TC1400007595.hg.1","SIPA1L1",-0.880719624181732,8.18107924799545,-1.51757701444152,0.151846090474471,0.996929427858641,-4.47109722338222
"TC0200015000.hg.1","CHRNA1",0.843677949162965,6.73567872602325,1.51610792695407,0.152213816235253,0.996929427858641,-4.47154544797233
"TC0200015002.hg.1","CHN1",-1.23946590698596,5.98744410998565,-1.51532680553374,0.152409644628709,0.996929427858641,-4.47178368498195
"TC1700009750.hg.1","TMEM220",0.908869310395765,7.04188680185326,1.51379909620074,0.152793259999487,0.996929427858641,-4.47224945293591
"TC0700008743.hg.1","PIK3CG",0.904558678715395,5.11337410767016,1.51075917666129,0.153559028503903,0.996929427858641,-4.47317557833285
"TC0X00009981.hg.1","IL2RG",0.914614362157645,8.43472777076227,1.50321198870077,0.155474230338693,0.996929427858641,-4.47547089658891
"TC0600012132.hg.1","RAB23",-0.817167280345165,6.03385462249874,-1.5030646764872,0.155511812549877,0.996929427858641,-4.47551564191174
"TC0300007051.hg.1","ITGA9",-0.851069132388171,6.39131201053536,-1.50258750740328,0.155633600301731,0.996929427858641,-4.47566056461569
"TC0200016504.hg.1","CCDC138",-0.73886492019588,4.4988643626973,-1.49888143627174,0.15658224210851,0.996929427858641,-4.47678536970496
"TC0300011167.hg.1","BAP1",-1.01013722087162,7.70898272159104,-1.49698266664309,0.157070155350644,0.996929427858641,-4.477361116423
"TC0500007826.hg.1","IQGAP2",0.934030360456383,7.88153848854874,1.49554997841341,0.157439150543192,0.996929427858641,-4.47779529613891
"TC0400012950.hg.1","RP11-499E18.1",0.800466874787201,5.82923253703297,1.49437737344847,0.157741703359334,0.996929427858641,-4.47815050214289
"TC1200009980.hg.1","GPRC5D",0.797763646401135,5.5952715599638,1.49299555337898,0.158098865762531,0.996929427858641,-4.47856890442285
"TC1100010718.hg.1","LRP4",-1.40693387037774,8.39567804633574,-1.49113419670043,0.158581051275894,0.996929427858641,-4.47913219869085
"TC0300008539.hg.1","SLC15A2",1.01444375690017,6.66931157349642,1.48634387229947,0.159827681237846,0.996929427858641,-4.48058024549105
"TC0600012631.hg.1","MMS22L",-0.879974848939709,5.85697569087672,-1.48296401636026,0.160712201102249,0.996929427858641,-4.48160050968264
"TC1200011812.hg.1","CRY1",-0.809417934670369,5.39059029433463,-1.48250865011473,0.16083168580294,0.996929427858641,-4.48173787928147
"TC0600007012.hg.1","CD83",-0.79886067629903,5.7590556810854,-1.48234020296095,0.160875903980414,0.996929427858641,-4.48178868903194
"TC1200011246.hg.1","PTPRR",0.977605002419137,7.68948515030755,1.48195262226417,0.16097768453211,0.996929427858641,-4.4819055862383
"TC1100011833.hg.1","SYTL2",0.93111816383213,8.8369669456012,1.48028968575621,0.161414993630811,0.996929427858641,-4.48240696371024
"TC1100012123.hg.1","MMP7",1.15833174842324,7.06146237689111,1.47822936330789,0.161958187848152,0.996929427858641,-4.48302775571322
"TC0800011173.hg.1","PTDSS1",0.842934515911665,5.20480968920146,1.47815591779388,0.161977579692703,0.996929427858641,-4.48304987730459
"TC0800011679.hg.1","ATAD2",-0.910886819817899,6.75048619898044,-1.47757612894394,0.162130729952752,0.996929427858641,-4.48322448844287
"TC1100012318.hg.1","IL18",1.02237268437745,7.53425024594508,1.47455839001382,0.162929823689833,0.996929427858641,-4.48413275489485
"TC0500007761.hg.1","TMEM171",0.987166417162543,9.31702061529079,1.47438973011951,0.162974581913428,0.996929427858641,-4.48418348938304
"TC0100009030.hg.1","EPHX4",-0.781761937917256,5.03473756433408,-1.47409910415356,0.163051731145096,0.996929427858641,-4.48427090543516
"TC0200008930.hg.1","SLC20A1",-0.84343165426521,6.54749659552386,-1.47332236875205,0.16325807270175,0.996929427858641,-4.48450449272639
"TC0100016322.hg.1","GPR161",-0.848124402092698,6.54537786166534,-1.47167730643834,0.163695810038751,0.996929427858641,-4.48499900279979
"TC0100017948.hg.1","CHML",-0.780214034339506,5.07819173537157,-1.47087188883064,0.163910483305927,0.996929427858641,-4.48524100986593
"TC2000007102.hg.1","HCK",0.852127085332756,6.59543514180398,1.46443542986544,0.165634520625843,0.996929427858641,-4.48717254145877
"TC1100013152.hg.1","SAA2",1.013172477953,5.97766762487039,1.46218576457104,0.166240671630571,0.996929427858641,-4.48784661382244
"TC0X00009139.hg.1","AP1S2",-0.836143915975402,6.0480920098301,-1.46010504108855,0.166802952723594,0.996929427858641,-4.48846958613842
"TC0600006967.hg.1","EDN1",0.919689853448144,8.21705593098746,1.45751161289595,0.167506007813699,0.996929427858641,-4.4892454157501
"TC1800008128.hg.1","PTPN2",-0.799953411731043,5.04400827960695,-1.45691993405645,0.167666752911151,0.996929427858641,-4.48942231684251
"TC0600011351.hg.1","TRIM31",1.01019279949708,8.31795431270978,1.45409075301887,0.168437155613431,0.996929427858641,-4.49026767026941
"TC0400008985.hg.1","RPS3A",-0.701710350641435,4.12803964375167,-1.45324568036136,0.168667846083474,0.996929427858641,-4.49052000916369
"TC0900007576.hg.1","ANXA1",1.10554757703027,7.79481159752415,1.45207131011961,0.168988866832011,0.996929427858641,-4.49087054849908
"TC0400006930.hg.1","CPEB2",0.857014000417001,6.37341683012431,1.45131182170577,0.169196748531477,0.996929427858641,-4.49109716989464
"TC0300010066.hg.1","FYTTD1",-0.952811114233921,7.90489520124714,-1.44910351065342,0.169802403293516,0.996929427858641,-4.49175574639357
"TC0X00011279.hg.1","TSPAN7",1.04608012731837,8.63457977291752,1.44649215439019,0.170520928551572,0.996929427858641,-4.49253383882811
"TC0900011454.hg.1","ZBTB26",-0.87557346981756,6.46479194135469,-1.44158418295388,0.171878229552012,0.996929427858641,-4.49399423071857
"TC0100011592.hg.1","KCTD3",-1.06311859874701,7.09128463704104,-1.43413969240235,0.173954152374473,0.996929427858641,-4.49620433012917
"TC2100007402.hg.1","ADARB1",-0.733132476644647,5.50960400970384,-1.43147938188912,0.174701022759708,0.996929427858641,-4.49699263000324
"TC1700012297.hg.1","PRKAR1A",-0.720412457766832,4.98208400011054,-1.42980524845878,0.175172391366588,0.996929427858641,-4.49748830390263
"TC0900010586.hg.1","C9orf64",-0.982058468911604,8.12502172246678,-1.42697398897383,0.175971960900659,0.996929427858641,-4.49832586609168
"TC0500011173.hg.1","POC5",-0.786546725604173,5.53927921056514,-1.42642237787213,0.176128091822123,0.996929427858641,-4.49848894311609
"TC0300012484.hg.1","SLCO2A1",0.848533415322496,5.75547833335894,1.41991133292818,0.177979702429644,0.996929427858641,-4.50041127193977
"TC1500006965.hg.1","RAD51",-0.859357239486534,5.49410340481837,-1.41829984595535,0.178440456347893,0.996929427858641,-4.50088631162674
"TC0800011887.hg.1","ST3GAL1",0.854057132212787,5.67093086410654,1.41499753778622,0.179387730371867,0.996929427858641,-4.50185885814262
"TC0X00009044.hg.1","GPR143",-0.738624507614562,5.62902015358733,-1.41130785002433,0.180451037911986,0.996929427858641,-4.50294402269827
"TC0X00010640.hg.1","CXorf56",-0.932525244689945,7.45626335354841,-1.41092042214689,0.180562989673582,0.996929427858641,-4.50305787797727
"TC1600008607.hg.1","PLCG2",1.05930716908186,5.38835432792438,1.40810353765789,0.181378686397899,0.996929427858641,-4.5038851726054
"TC0200016563.hg.1","KLHL23",-0.787251770083384,7.22620357130864,-1.40445341972698,0.182440186369867,0.996929427858641,-4.50495582536112
"TC0500009594.hg.1","CDHR2",0.9249066597349,9.0347361972363,1.40339260320685,0.18274964399592,0.996929427858641,-4.50526669620682
"TC1500010945.hg.1","LINS1",-0.907701098823509,5.8782913849432,-1.40276646921093,0.182932500537911,0.996929427858641,-4.50545012293054
"TC0400010580.hg.1","GNPDA2",-0.781996565323388,6.45490213998948,-1.40012763435739,0.1837048047856,0.996929427858641,-4.50622267434593
"TC0600013271.hg.1","MTFR2",-0.749991242509125,4.41829923157166,-1.39591059625725,0.184944572023626,0.996929427858641,-4.50745558583505
"TC0300012924.hg.1","VEPH1",0.875855455592641,6.56674096318927,1.39493762486107,0.185231591186374,0.996929427858641,-4.507739753792
"TC0100016218.hg.1","RGS5",0.713361593509561,4.07467017267794,1.38608049081507,0.18786125437681,0.996929427858641,-4.51032148242337
"TC0500013297.hg.1","AMACR",-0.879083146799116,8.0315849498321,-1.3845435623611,0.188320670381124,0.996929427858641,-4.51076853413656
"TC1000010642.hg.1","A1CF",0.921319090951528,9.23036842566598,1.38272255712463,0.188866194489752,0.996929427858641,-4.51129785409961
"TC0900010969.hg.1","CORO2A",0.88262099550349,8.86459995305565,1.38070626289697,0.189471732671415,0.996929427858641,-4.5118834803065
"TC0600008972.hg.1","PRDM1",0.994531475084777,8.6253963821416,1.37988087248473,0.189720074363952,0.996929427858641,-4.51212307279053
"TC0700010358.hg.1","AGR3",0.985755493983929,8.51797264495583,1.37654258505906,0.190727212536141,0.996929427858641,-4.51309127437943
"TC1700010276.hg.1","TMIGD1",0.891235926114188,4.49334829165214,1.37422345545763,0.191429450875935,0.996929427858641,-4.5137631054656
"TC1200011722.hg.1","PMCH",-0.758207976842924,6.81325620965641,-1.37215007721741,0.192059064554979,0.996929427858641,-4.5143631980397
"TC1800008405.hg.1","TRAPPC8",-0.75526568130133,6.90105747699231,-1.36970774133933,0.192802888692654,0.996929427858641,-4.5150694132747
"TC0800007416.hg.1","GINS4",-0.785620324205486,6.64691979705642,-1.36917769970961,0.192964625676896,0.996929427858641,-4.51522258277947
"TC0100007447.hg.1","CEP85",-0.744800485312687,6.60186751622768,-1.3666927277687,0.193724368840183,0.996929427858641,-4.51594022796706
"TC1800009280.hg.1","HDHD2",-0.711187924760871,5.63384036044705,-1.36297072955899,0.194866880687686,0.996929427858641,-4.51701371823343
